No,Salary
43075,36245.83194725664
43076,-4285.409012112371
43077,68431.081933182
43078,39923.65941334648
43079,134299.5644665941
43080,35584.16230032677
43081,119896.48273336516
43082,21398.24706973986
43083,105654.48824954411
43084,71132.01670733372
43085,30089.621781009693
43086,53379.28349483474
43087,56784.85172454754
43088,60079.38378930827
43089,27890.204796380924
43090,37033.16813020289
43091,20876.572962679944
43092,21661.045501471774
43093,17989.440455284646
43094,132300.4882295789
43095,133232.23529076076
43096,20997.14006600767
43097,78775.26111631612
43098,42055.38657275515
43099,71044.67644998757
43100,93369.03582943763
43101,111006.17400277013
43102,11754.776493003006
43103,81037.4232315096
43104,73083.61726427439
43105,59644.10337560826
43106,38569.1762744067
43107,8500.9618771458
43108,90858.06050417325
43109,72002.91690425234
43110,92457.01360393864
43111,22308.37802408113
43112,78128.70749281846
43113,91391.6810937349
43114,90735.63354384762
43115,98492.37516383528
43116,71203.73009658688
43117,106699.91349032876
43118,9802.869538992418
43119,19557.01608612771
43120,11274.03889861756
43121,16543.84387497766
43122,41576.59363727036
43123,111504.41127990562
43124,99371.78423255145
43125,127289.73175473374
43126,59567.27783627434
43127,115762.29942121895
43128,101198.05863960541
43129,46435.83258781239
43130,27159.430779481692
43131,7314.778480042301
43132,11077.574303836736
43133,32793.88988263641
43134,101806.75139862708
43135,35556.99477706679
43136,112810.45760941958
43137,146338.20885325942
43138,23776.69037321189
43139,22482.57805723435
43140,94757.59927991734
43141,38806.91561428882
43142,40591.39767384474
43143,58280.598999671754
43144,11750.873555327224
43145,72936.34172777997
43146,20505.32941506832
43147,110981.77245681413
43148,97197.51989124382
43149,24665.784192139625
43150,74746.87921858909
43151,17580.334902961033
43152,15819.957914418788
43153,50452.608010115124
43154,20549.695062890536
43155,73116.44563014002
43156,67266.16266451226
43157,59294.77201432958
43158,40559.95891265862
43159,28861.353561914133
43160,89783.88356038381
43161,60690.461247667976
43162,7794.878174315074
43163,60119.17439573447
43164,69570.56882145366
43165,52980.21827389169
43166,94074.80909191223
43167,86163.75522295886
43168,18622.951941060852
43169,53233.79964570102
43170,144948.65531720204
43171,14675.072771806212
43172,16567.589743307646
43173,50944.734364232834
43174,119925.44675148118
43175,86284.11520895688
43176,49606.827898359596
43177,37913.54304714012
43178,24244.161895774174
43179,113019.72910115443
43180,68404.76179344095
43181,27488.791725216626
43182,27115.218669154958
43183,18617.761863704414
43184,43110.32450808286
43185,-2134.5165625942536
43186,39830.42428545833
43187,50653.49278637349
43188,76332.32661936147
43189,5400.075443366342
43190,10126.893368294554
43191,37467.77522077221
43192,35773.977652748
43193,22940.848682631407
43194,81980.52475656259
43195,70259.4799118662
43196,62497.210383887475
43197,109065.584534084
43198,98724.0810623085
43199,102508.61372103459
43200,9015.155983319672
43201,18351.017733460438
43202,75071.78182438981
43203,37682.630749376156
43204,43565.279559898976
43205,107257.154586633
43206,63340.49335991715
43207,16372.697348103315
43208,5729.238799125611
43209,16318.949571119438
43210,71647.8525751867
43211,27702.526758661752
43212,31273.6191448428
43213,113308.30691597446
43214,119533.96475262968
43215,13576.015827662388
43216,46922.521955865544
43217,12812.546214846032
43218,106285.44324425083
43219,120098.84657321895
43220,96833.08260456676
43221,113355.4716484387
43222,45577.93246486919
43223,48900.61037240491
43224,31382.524331615514
43225,99344.33064234097
43226,86249.13557666633
43227,91047.74928041773
43228,125545.27997226967
43229,81624.6861719279
43230,34457.84941576444
43231,126286.82386556506
43232,9313.392464627368
43233,42469.33866739069
43234,-1358.6349010363083
43235,5474.7249672553025
43236,73301.98322464152
43237,166436.03057625206
43238,78739.59236982193
43239,68097.9882418807
43240,23260.211395836828
43241,42023.27841524533
43242,119766.69589510953
43243,11605.415669210266
43244,93201.09112853848
43245,16233.683461649096
43246,84677.29589764649
43247,75969.79834396367
43248,29098.483457212227
43249,88211.8079004063
43250,11727.82436092745
43251,158554.33331776402
43252,122721.79336234799
43253,15501.716335540306
43254,47580.438339863875
43255,25615.456676175356
43256,38400.875997069015
43257,114150.74132116101
43258,89479.82197564073
43259,62066.58870060656
43260,16385.59253839843
43261,121933.62401443181
43262,28380.182868857868
43263,46596.778449108875
43264,46336.92558740321
43265,50046.70525763896
43266,2328.296636256733
43267,49687.83472619514
43268,96189.99933577732
43269,108814.41156145548
43270,20965.31042898727
43271,73398.4156007625
43272,96218.14097958447
43273,114501.90773168692
43274,38351.08547114141
43275,92789.29416398512
43276,12015.288465584403
43277,82524.97397523733
43278,43860.11390494567
43279,73771.66598397358
43280,34975.129528381396
43281,125615.40350965041
43282,33897.811175459006
43283,46845.794622819325
43284,47860.582499774544
43285,83833.8146085368
43286,29751.8413876093
43287,34024.06326454873
43288,34272.64060782031
43289,-549.7736149796615
43290,35384.62113319732
43291,116764.02165657637
43292,103895.82561832614
43293,84600.31775272169
43294,24738.301220809793
43295,83403.81145162843
43296,131913.92959069816
43297,78674.40057920352
43298,61235.13756646306
43299,91374.97865940299
43300,92882.46842156898
43301,93605.2809984155
43302,16596.53763138566
43303,11241.920514976318
43304,48206.42025313648
43305,32817.573568330714
43306,27467.61716826234
43307,101962.9237608019
43308,131414.93217791716
43309,67027.00435433185
43310,138481.99670741404
43311,63140.57171535841
43312,58980.97542777051
43313,12987.014820819055
43314,88290.70930423705
43315,68698.22123589936
43316,105955.80412951348
43317,22006.94966056356
43318,42921.85256616937
43319,83838.52882322205
43320,17359.418084975103
43321,21241.464227195924
43322,74598.23034590589
43323,29629.04719893427
43324,10688.13235098938
43325,17947.004350206284
43326,21851.53144327616
43327,18898.002007460404
43328,66583.51817659425
43329,55169.28019316145
43330,62905.24758965362
43331,16259.95543411017
43332,77473.2504624986
43333,36132.544938644045
43334,80654.45047339002
43335,62611.048836640955
43336,118369.83194026834
43337,24732.813101058236
43338,6402.193976314032
43339,76341.17661788246
43340,54248.58312903282
43341,79909.99305816006
43342,20021.386264020635
43343,125752.79529789498
43344,31630.59396658137
43345,40510.239486888924
43346,18256.482443016925
43347,25170.27671365797
43348,9032.785750597459
43349,85254.8395941729
43350,23787.311489746833
43351,62684.56747547975
43352,52411.15284146309
43353,48380.94657883686
43354,139791.36291555606
43355,93690.63491422482
43356,11852.60983736866
43357,75580.21011813794
43358,152304.4199658699
43359,12338.983750706095
43360,13236.223319348384
43361,84285.25626986902
43362,104687.31373187031
43363,80485.71582377439
43364,34999.688315522726
43365,12673.239542071848
43366,99869.34214017616
43367,60870.745599050184
43368,66929.34765483932
43369,27913.98893731917
43370,34577.200494596415
43371,21719.026749075296
43372,91088.11031297558
43373,21449.92586259557
43374,17905.170566985445
43375,57195.35916016283
43376,30331.73857209809
43377,35712.34108161361
43378,22506.304964461928
43379,123452.43529691879
43380,79283.925693606
43381,11713.164195428846
43382,66232.62095848838
43383,84102.61229108683
43384,17674.660715528953
43385,18711.40449847489
43386,77778.45093349206
43387,33535.410077457724
43388,72432.23334886273
43389,60848.462588934875
43390,65695.64121234522
43391,132747.66052394517
43392,8848.156840741247
43393,43019.85623684756
43394,39944.18697647253
43395,40420.252782546704
43396,33744.61828491728
43397,30312.340888025406
43398,79026.44595692754
43399,19592.437981086914
43400,2850.135713144139
43401,24477.72315392406
43402,23196.52376380474
43403,66928.92377267424
43404,62076.33730706097
43405,159313.83811834286
43406,62898.33670492501
43407,76391.78154467983
43408,41976.22669775739
43409,156857.5471752293
43410,70410.75433423245
43411,-15.98799997857833
43412,42461.42499029447
43413,93714.71164268674
43414,41931.70524206447
43415,118096.85449392465
43416,109197.48276441506
43417,8189.284288085482
43418,2849.552852643711
43419,57492.88506086846
43420,16244.837736520007
43421,70906.90422697875
43422,75278.4757547106
43423,104719.58514356839
43424,33574.83145335301
43425,89114.7781475726
43426,73032.13365991329
43427,71619.89852512561
43428,118863.24072620508
43429,45859.98225532503
43430,45952.97869599615
43431,25308.370181192244
43432,113375.00891334115
43433,104842.26958782115
43434,5191.684462477213
43435,7464.577465076985
43436,124278.0195828945
43437,47632.31307127558
43438,110311.3058309367
43439,77987.56544658294
43440,14290.187136675642
43441,42286.83260450476
43442,49991.37125886911
43443,125155.01575352503
43444,97527.0251589438
43445,35527.69844596321
43446,163250.78677781526
43447,3470.959094134787
43448,56979.218880209104
43449,147748.03508212778
43450,141905.03607857233
43451,17090.96855958091
43452,48434.609088522906
43453,37677.58206424616
43454,11840.478864240036
43455,154753.3063903893
43456,100882.91800010006
43457,61745.57705464825
43458,59715.22342692829
43459,50606.590063778465
43460,33369.534269636104
43461,69560.3974818424
43462,6975.44960784866
43463,96835.17665792801
43464,150332.7716956494
43465,46755.053031618765
43466,33149.18849492898
43467,49755.70111663859
43468,51310.61047307207
43469,13432.1627074188
43470,80105.06375601765
43471,40831.11162157083
43472,82504.32844685852
43473,14952.63688413678
43474,24055.45674890283
43475,47242.58047547579
43476,71142.06917507142
43477,10354.171992484888
43478,79696.87384897913
43479,43054.59254956326
43480,72049.83910379728
43481,83995.76288787556
43482,15427.219624250702
43483,37460.30402016422
43484,92558.55345788373
43485,60508.51319329302
43486,17002.29972796754
43487,13811.606068043808
43488,49697.445873361496
43489,13498.930157162573
43490,79758.24442636504
43491,61507.341085078304
43492,124294.36976336004
43493,72593.02437483883
43494,55393.79706712248
43495,119814.7498311711
43496,58492.32801149998
43497,54283.875629145885
43498,73054.65274705568
43499,20726.704732205577
43500,2034.2019124897856
43501,18508.663814187617
43502,27128.349138595917
43503,12901.378194519417
43504,119827.3593123361
43505,91820.64972280728
43506,55047.064566335495
43507,24695.722569763082
43508,16611.127972364964
43509,97378.6547998231
43510,10418.58956223719
43511,45786.56211836031
43512,88663.48620295731
43513,36865.34662177104
43514,57848.38021410435
43515,10191.842173131232
43516,40774.77131634182
43517,30047.878361814364
43518,83125.64290982546
43519,57704.508195235954
43520,-1738.9463476313315
43521,56336.28914213723
43522,8987.119088295947
43523,61532.74530319842
43524,60468.51015000451
43525,73301.59689382056
43526,13497.279604146457
43527,4467.390485912616
43528,54380.08825160665
43529,29854.15387471437
43530,47089.28591003512
43531,82213.33901659715
43532,14437.781266184245
43533,69121.88579959737
43534,13619.501489907787
43535,82074.94353419385
43536,91138.73425581877
43537,47487.40778084479
43538,134358.9929102228
43539,120.16663936717096
43540,16887.800798821336
43541,35191.66216873899
43542,81809.96625813612
43543,11668.907660100365
43544,14181.740705213368
43545,14044.571368316407
43546,17696.267006612114
43547,129213.49518911002
43548,11444.402557007237
43549,79367.78066781625
43550,70025.62483294733
43551,66778.74673815342
43552,17345.330024152307
43553,14415.236339473286
43554,56506.70907656891
43555,15158.323694998535
43556,82865.25164053994
43557,7889.457765054438
43558,20721.367540603256
43559,99609.21314757159
43560,46931.11865024323
43561,81330.13653913469
43562,100545.2413760859
43563,13597.670002649542
43564,125687.00281855164
43565,37194.02217309727
43566,122112.19290345236
43567,56598.25414556601
43568,165942.37571154107
43569,2334.5818950533985
43570,44314.87507136499
43571,38542.76357143813
43572,37333.67740791035
43573,22741.079745749616
43574,31553.1833932609
43575,78809.53372952371
43576,61787.98062584002
43577,54876.62105238697
43578,96428.994206501
43579,76155.54722492509
43580,98195.15005329382
43581,17915.24123941938
43582,21279.345071063824
43583,61130.51074085073
43584,14360.307511597002
43585,94614.01967148528
43586,13993.41440451316
43587,127510.18562276271
43588,84424.39195553122
43589,32481.85311992981
43590,68638.0014600139
43591,35047.859327055274
43592,9793.536396448297
43593,57151.48303369001
43594,174308.3898982659
43595,62898.091187213024
43596,36012.60150712354
43597,97305.22906078158
43598,133295.66237695306
43599,-5413.201169695306
43600,42390.26442927049
43601,100391.61137891325
43602,22000.040459480784
43603,18414.152834930454
43604,62473.716133843154
43605,95567.5116069665
43606,57416.05259932322
43607,42402.33095867726
43608,98210.51183044579
43609,22304.698308858675
43610,54512.06795797716
43611,6608.548089655944
43612,28844.83082335607
43613,91350.31977176543
43614,72148.11286511828
43615,89892.00974347073
43616,60251.52760670076
43617,13186.456105972686
43618,55139.83535496556
43619,80590.89170900012
43620,86732.62910574891
43621,46291.30984780949
43622,68199.23486868126
43623,55048.99621323391
43624,16020.442873796608
43625,73028.28326979106
43626,16266.950290927161
43627,143465.94911637972
43628,97419.06069451521
43629,16593.899907281106
43630,164463.3185036604
43631,114532.87567733697
43632,13333.596646707287
43633,48932.761417235706
43634,41902.15834714149
43635,19402.197479966715
43636,140677.66081240276
43637,39698.81832360952
43638,54563.96038838162
43639,39294.488038420655
43640,48405.67616929782
43641,74591.3697886545
43642,34144.97484067797
43643,20607.766437765335
43644,25317.74906651435
43645,131553.49429666478
43646,94156.48062331516
43647,13651.791086332769
43648,74772.3574304884
43649,108884.32492330615
43650,89447.4254321252
43651,10542.120685126327
43652,97644.27509963623
43653,96907.02868787521
43654,106018.05153980223
43655,18983.05113301318
43656,23882.831032307626
43657,7752.860431019792
43658,40323.71333879963
43659,84983.86944826832
43660,106435.30596187056
43661,56301.28003690112
43662,52441.447936640674
43663,55249.6639771797
43664,72737.51492872988
43665,62273.53167752372
43666,46406.211668069256
43667,65975.79827582352
43668,66080.58213773466
43669,31341.245488767505
43670,76006.87002750211
43671,45167.341264972456
43672,8941.263493797534
43673,39714.76246412456
43674,6625.806602554511
43675,54423.28951623854
43676,11784.519557104079
43677,23706.218262961684
43678,112694.59026796643
43679,74150.25934962957
43680,3479.4171230474713
43681,102047.73596312225
43682,25635.638419259085
43683,57055.82187492591
43684,78906.65435029627
43685,7356.391421491573
43686,93789.18685000559
43687,37960.445471144194
43688,113721.75519501384
43689,31645.949996873383
43690,100872.31404302585
43691,49548.845660401515
43692,42926.16876945785
43693,25409.245116064267
43694,8448.289188364719
43695,81948.7991945555
43696,10163.577308773158
43697,23407.986382427127
43698,70838.31329750677
43699,64042.26852331138
43700,108096.24324984636
43701,21951.385439923426
43702,31883.567359468758
43703,9395.548529058142
43704,76407.46656527783
43705,68936.66076683365
43706,113458.0392962776
43707,72116.88915371172
43708,60558.30587917987
43709,48536.642448032435
43710,75862.4161608115
43711,20314.819873036402
43712,3119.336160085987
43713,102417.00101501918
43714,23405.342399088975
43715,16926.508200509834
43716,96316.69132752239
43717,87698.52026733154
43718,26905.430202171607
43719,16504.578884731785
43720,52496.666232384654
43721,48977.8311697656
43722,160969.36456557608
43723,26333.70204118492
43724,60420.5806450749
43725,146994.1223960458
43726,115750.3513733088
43727,8233.902434998326
43728,65499.96850332852
43729,70005.85662155334
43730,38128.10782184021
43731,126020.27739801515
43732,9618.011439906939
43733,21856.02732864089
43734,114113.7285286567
43735,2764.2908385943906
43736,13237.659460272711
43737,52684.6648511889
43738,5644.143200759072
43739,37052.54547180442
43740,27961.267297966406
43741,48835.96835901655
43742,74542.11694215747
43743,62655.89982005363
43744,57288.93057495909
43745,5393.24992869293
43746,32618.999381492526
43747,77741.57922874812
43748,105950.16977686244
43749,96844.16141227304
43750,68026.08086741978
43751,134147.4331036923
43752,34536.558954062406
43753,38330.297513510675
43754,70710.96502043397
43755,61969.90221513655
43756,92348.22684924517
43757,61409.09131079525
43758,46582.38778051094
43759,65038.08894609571
43760,73993.89733686563
43761,-497.7189954419757
43762,75008.3238916401
43763,21000.03395595707
43764,53557.095333607846
43765,39194.951147488544
43766,32244.51466036115
43767,17003.998464825585
43768,126032.12753511671
43769,13315.547629909548
43770,77010.41634321952
43771,23693.641993644935
43772,6341.965483846643
43773,16655.74777681391
43774,125122.63768449306
43775,29817.713384702678
43776,10182.878055697565
43777,2596.378608486722
43778,12581.292908572614
43779,33833.641042018484
43780,129698.82468670794
43781,37751.53593139305
43782,22124.87649816762
43783,71124.28034678119
43784,19695.54888825051
43785,46676.25597359556
43786,85174.47044797632
43787,104425.31754548215
43788,69259.51788087192
43789,44010.19694846221
43790,60801.60324692865
43791,28895.349036548312
43792,29214.735252521852
43793,31003.85153666294
43794,23298.827891547513
43795,58676.26474808932
43796,81145.0888956227
43797,28675.965659604582
43798,4270.7571258676735
43799,13437.74868093532
43800,20821.923921768113
43801,78774.3839676804
43802,63670.00391683977
43803,55258.493420626335
43804,70169.1392531217
43805,51906.51795835157
43806,88254.15620612324
43807,45286.59725944322
43808,41808.19806613215
43809,118004.86185936237
43810,62151.03147425224
43811,107484.52584677734
43812,53255.47049494881
43813,19406.936480850003
43814,15489.259676570986
43815,41982.68571930224
43816,45565.80191431726
43817,109906.84111249632
43818,20744.915403605934
43819,46899.738009354885
43820,32846.10961302546
43821,32718.27479838336
43822,71088.45245015182
43823,137204.004416426
43824,50751.716395039824
43825,87530.36107817666
43826,130923.58902513467
43827,23786.08553003722
43828,100449.7255128517
43829,51118.82934181444
43830,49399.68168413153
43831,81015.90913473043
43832,23161.841899317933
43833,82869.68454156934
43834,111263.55574490364
43835,6638.555593714211
43836,36570.48040306692
43837,72266.35285346235
43838,31010.67606934619
43839,34216.87316372468
43840,14877.949792338077
43841,80736.57714786616
43842,98820.6101150765
43843,28041.43939543084
43844,73962.13515159937
43845,64578.991165619256
43846,119201.15816505026
43847,19902.58207392149
43848,22228.388452279865
43849,59906.27053626872
43850,87681.75076192021
43851,83813.70578283424
43852,6783.169196505478
43853,122469.81116703823
43854,132476.1883676592
43855,62016.91238188405
43856,30670.371747996465
43857,8583.130454884194
43858,31928.912376545784
43859,107447.75911576962
43860,84895.99895048598
43861,23311.263935660594
43862,15157.812858415655
43863,40752.28584845295
43864,85850.42919630028
43865,81917.20364919338
43866,74874.4161230045
43867,30150.804735558864
43868,89556.9830218835
43869,84495.286686719
43870,35670.32637817617
43871,32933.06685865719
43872,108828.27017175195
43873,71615.50241874665
43874,42626.23536696284
43875,37567.019333170334
43876,33562.128321420256
43877,15423.851003878586
43878,99237.07517820063
43879,88223.24213656386
43880,58837.48921987807
43881,31121.520854240778
43882,49276.37512203519
43883,96285.49412756748
43884,26358.155337637763
43885,127064.6040616984
43886,142117.25853458318
43887,75284.1216653724
43888,23763.481463760323
43889,55872.69501661189
43890,64070.603127159935
43891,98107.81911414776
43892,7004.918069980104
43893,10176.0163071933
43894,44755.624565021906
43895,48513.31733093597
43896,61097.49346243743
43897,96539.50058237558
43898,114735.89615481015
43899,34889.509665141646
43900,139403.44655813428
43901,77485.16239856675
43902,113702.8715254966
43903,12113.159422651708
43904,72591.14754239697
43905,84928.81882538463
43906,87152.12023086638
43907,6664.514996126113
43908,36258.88662584457
43909,41412.87974216721
43910,102350.41736141412
43911,50334.363620911434
43912,41849.60295134778
43913,8273.389289532674
43914,30194.945661381702
43915,4666.716126269698
43916,81222.4298424386
43917,42629.59186120143
43918,-806.9590578994251
43919,81788.17353555028
43920,18372.302011094627
43921,38685.65789617197
43922,1269.5603135114388
43923,37168.44707499509
43924,52914.50388534533
43925,83418.99529258964
43926,117351.41801353052
43927,26872.490398170237
43928,20156.95635720586
43929,75577.80556414706
43930,85323.5842149624
43931,113499.09336349842
43932,83365.78623391659
43933,55416.363233777956
43934,20957.384535364126
43935,20213.814887088818
43936,70732.14977491777
43937,9515.799594833747
43938,27984.803085247528
43939,48165.236774548925
43940,17357.3770217565
43941,32249.080940987544
43942,71207.42097456244
43943,16485.44930396469
43944,53579.233916598976
43945,10438.066574664113
43946,118184.840548974
43947,65768.18921513448
43948,71158.97906383555
43949,42527.94881700039
43950,53574.69415354815
43951,79699.7413017055
43952,63168.63878992881
43953,49744.851034452964
43954,18584.83446887364
43955,62415.449545440395
43956,90474.00565423814
43957,69874.9571974171
43958,95760.79832135522
43959,83888.81265878592
43960,32949.04917062725
43961,55268.7094439898
43962,46745.50465505047
43963,131938.41418589733
43964,6294.023208875637
43965,29359.842191786112
43966,83254.13172843386
43967,59569.40797399966
43968,68895.93187636232
43969,31518.65992939241
43970,76342.84326741117
43971,7618.11285354932
43972,29337.67943480019
43973,23498.098437299483
43974,62341.78383065847
43975,49959.598678737886
43976,28274.878883911213
43977,25812.7635307396
43978,57716.70891312905
43979,13146.899732384185
43980,79910.99877868008
43981,41731.46968460987
43982,86882.33537938257
43983,19064.478305651788
43984,77764.78011181593
43985,29282.272473722827
43986,74811.67372867337
43987,21755.31508644642
43988,60154.911976838135
43989,41105.91883751917
43990,24880.201284480565
43991,40979.56485107272
43992,56847.22704124284
43993,90874.68678556391
43994,17690.55282722032
43995,44413.94861930548
43996,53091.47204539098
43997,31140.34421610434
43998,84712.31351430873
43999,130313.54011206763
44000,84394.32325001812
44001,70218.72651419337
44002,128757.73759227089
44003,32449.140871031992
44004,53373.99377012746
44005,64288.01602014975
44006,16832.766870045747
44007,26069.050097167925
44008,16093.925927327993
44009,15192.752720842724
44010,102673.845425139
44011,40365.40184491266
44012,125551.87277130567
44013,49194.061864181545
44014,17750.639686854818
44015,83952.35598154769
44016,31937.153510914213
44017,60845.26263533336
44018,51625.53216642639
44019,18877.16102365914
44020,128869.7080561298
44021,34748.340244887055
44022,79002.23384802492
44023,25394.53419809624
44024,78285.44849067829
44025,70698.91633292103
44026,84059.8104698886
44027,-457.9696957327509
44028,12720.335421026895
44029,46869.4801869577
44030,32187.215897810132
44031,18180.421615465915
44032,45008.64084087668
44033,81184.06299058715
44034,50565.784979641394
44035,18472.63980292209
44036,88899.02826300396
44037,118155.09951371912
44038,60766.04333874223
44039,134361.48495184584
44040,27294.206107976388
44041,14782.774773209234
44042,42572.33248692818
44043,19799.28369140126
44044,133131.32382466798
44045,62132.88948892815
44046,74505.4974848748
44047,60585.09935444375
44048,96402.01389380435
44049,62010.09890775765
44050,36335.55897792931
44051,73537.78123389727
44052,-1126.2695076359803
44053,48548.28501438342
44054,108120.82420626466
44055,86600.29110025622
44056,111395.5808163272
44057,51764.03726727249
44058,43500.47351995421
44059,69874.60203914903
44060,73344.97168916749
44061,33941.32378665243
44062,15083.098767541484
44063,159660.47930332
44064,120550.54349976547
44065,121254.69013591664
44066,26104.257971876337
44067,118074.40374750219
44068,79552.94560264847
44069,52694.121815715574
44070,74431.58581961351
44071,106080.88859527568
44072,71286.57967631839
44073,23582.05336786091
44074,126695.93171280027
44075,5422.318861550627
44076,60568.53264047566
44077,72040.48113499093
44078,75565.53260281673
44079,17315.729057133954
44080,49226.41867220964
44081,2468.520690104388
44082,106791.07492669241
44083,9296.843234426518
44084,5751.743119281782
44085,30517.7541088358
44086,73736.40479408271
44087,43282.59822953263
44088,71128.9097852289
44089,31219.74937201434
44090,61176.2152398843
44091,36631.30840327543
44092,41190.622857885784
44093,4437.172323447255
44094,68181.7389544003
44095,87063.32206155449
44096,74890.00716746047
44097,44847.32395809212
44098,21155.749815156254
44099,140854.9067548537
44100,139539.45005737187
44101,142728.82938066457
44102,68226.55795880669
44103,29858.12382202079
44104,100400.40815229985
44105,15689.448733911999
44106,58929.801585928806
44107,37372.67054090097
44108,23833.704210072643
44109,74863.32321143802
44110,72931.95684447911
44111,70274.70088627248
44112,42621.96036784622
44113,30282.657306145094
44114,91021.99285875354
44115,140003.93417582393
44116,76888.05841931357
44117,50963.73076501681
44118,97916.54273860953
44119,78484.30465812149
44120,80335.4272726967
44121,66503.31122408318
44122,54564.38094955607
44123,130036.28580960767
44124,67799.58268630164
44125,5543.234190219038
44126,149147.7309860389
44127,68636.30600767881
44128,7805.932247540176
44129,101214.52482967344
44130,46501.971825857145
44131,90980.49694785754
44132,35921.23263556077
44133,19961.013630057507
44134,30106.033786864977
44135,157272.6360477298
44136,117774.30618160195
44137,65205.02010661489
44138,17949.28825314401
44139,122303.79256879391
44140,103258.13289790726
44141,40431.68911699745
44142,33129.18071161415
44143,133903.10238039558
44144,109013.99200833435
44145,68728.06038341079
44146,98186.08399680097
44147,72155.66153071912
44148,31776.984202973745
44149,94968.46884239206
44150,108711.98348036842
44151,77677.41964575686
44152,-1105.0164288968856
44153,56839.756476777955
44154,40043.13736114284
44155,59151.10058599549
44156,14769.890284116578
44157,36233.34913017952
44158,108585.97354602651
44159,46364.84566395901
44160,33719.143401867346
44161,7742.659472564182
44162,73228.8077463331
44163,51370.15092000698
44164,47665.06694057222
44165,80751.15853493582
44166,44602.140688943284
44167,99027.52848568744
44168,104971.64627792072
44169,120919.1247175213
44170,28863.403695258203
44171,18091.926129225743
44172,32220.861109143072
44173,37670.32321033292
44174,10749.173083947713
44175,132330.86221701658
44176,94126.6316013698
44177,11524.475257941307
44178,83994.65451089627
44179,45965.13032315722
44180,7276.749670717329
44181,62029.33295041444
44182,30052.167015253635
44183,20320.152632330057
44184,110578.69721450514
44185,21565.392563016787
44186,164097.574662616
44187,16643.051248596123
44188,69137.49350198891
44189,16582.670388461356
44190,47038.3823665317
44191,81933.87009918634
44192,23775.419754403923
44193,20620.697399802862
44194,30565.657750144917
44195,34135.439847934525
44196,31858.257130117097
44197,90604.4955605061
44198,86590.60776384026
44199,32222.75642705938
44200,140222.81355514532
44201,103018.58349880396
44202,19002.932980358313
44203,120520.32516972133
44204,7293.18191598194
44205,11533.501835605239
44206,7257.020341511316
44207,24886.59754890399
44208,116971.86704951008
44209,15976.59156742971
44210,18819.74186313073
44211,45436.378275238014
44212,8113.999586696832
44213,54098.043046751634
44214,31186.10185718124
44215,101581.09388795026
44216,82655.55673693266
44217,22280.91001793491
44218,68771.29153347682
44219,67301.42229254667
44220,15149.803862081058
44221,18245.15403636241
44222,3665.475133089116
44223,64777.205634414015
44224,110772.25097898534
44225,7872.084532695507
44226,133983.8412790044
44227,10483.51258370205
44228,22508.26003629028
44229,19704.22122912943
44230,21435.177298793198
44231,62082.50895585374
44232,19537.399069114803
44233,11487.857987763591
44234,60838.59796080253
44235,144055.58440420037
44236,69262.45329175277
44237,5251.348435090339
44238,24928.841788461985
44239,50872.490491083336
44240,113997.73746351487
44241,21307.219095602515
44242,107941.71013676802
44243,8998.566387520514
44244,16212.145570011227
44245,61672.431141013236
44246,57455.93931095429
44247,4282.437973365668
44248,57700.54485893961
44249,59207.588387370415
44250,80987.38331760913
44251,45464.31881202107
44252,17889.664916431448
44253,58348.14126436341
44254,19878.3252203854
44255,98310.8413727547
44256,48597.31965870831
44257,151509.61786063225
44258,49561.42993989348
44259,52356.15226120288
44260,7542.208611244193
44261,45062.17043352981
44262,12786.965459041381
44263,69452.40130998952
44264,94133.56854974989
44265,76890.96793562979
44266,41400.33832501169
44267,65673.61609436342
44268,49377.853156876656
44269,7198.54140148499
44270,43808.44498197715
44271,52731.583265954774
44272,5121.743569490187
44273,153531.47156833444
44274,14973.29573985202
44275,14742.73685770864
44276,44073.23423988485
44277,129424.81003380308
44278,75994.85318741912
44279,13532.523638554314
44280,55038.5660938785
44281,136012.82709259394
44282,48107.313043529895
44283,44642.485759862626
44284,148080.2546977653
44285,18959.93943584209
44286,51021.68756973075
44287,130346.51039289846
44288,82254.27305728494
44289,80079.21151857139
44290,42087.25074958702
44291,12979.051512713175
44292,49488.43860515462
44293,58121.295535539895
44294,100228.8649319996
44295,64985.108387500004
44296,7247.810685618722
44297,39422.6209955062
44298,121913.52572696243
44299,81908.40861725342
44300,60277.45612453343
44301,96132.11024584598
44302,11703.556738753707
44303,31298.557189355317
44304,105443.13163331752
44305,8790.309380745097
44306,35501.85374568478
44307,6741.640817773966
44308,74540.72627037889
44309,12736.772336309083
44310,75544.70517567231
44311,80746.61736695522
44312,6264.377160845399
44313,31674.558816714405
44314,22318.530737084686
44315,21673.233103458
44316,91954.56905066353
44317,8821.965994015052
44318,18887.898856204425
44319,100487.66189115084
44320,28906.776418941743
44321,27934.06301888161
44322,5029.636623972724
44323,28615.430990393543
44324,32623.41200691929
44325,100586.16150622613
44326,103461.83102419242
44327,68388.40076476638
44328,40152.23993224631
44329,58854.33679755574
44330,22407.414238629655
44331,31561.0721074345
44332,107915.19578776642
44333,56158.21352292302
44334,20749.765500771395
44335,50552.656016646986
44336,59758.0608370583
44337,54432.95907576039
44338,90711.55030397853
44339,39885.11139711621
44340,32425.86397418371
44341,67731.81093090112
44342,80886.83237978979
44343,35928.89652261403
44344,41633.966646161105
44345,69925.06009336225
